CASE_ID,age,income,household_,attitude,subnorms,pbc
000009413,55to64,less75k,0.0,0.125,0.75,-0.5
000043879,55to64,100to150k,1.0,0.1875,0.0,0.0
000028368,25to44,75to100k,1.0,0.0625,0.5,-0.3333333333333333
000056889,25to44,75to100k,1.0,0.0625,0.75,-0.6666666666666666
000028162,45to54,less75k,1.0,0.75,0.0,-0.1666666666666666
000028377,55to64,75to100k,1.0,0.125,0.5,0.0
000074621,45to54,less75k,1.0,0.4375,0.5,-0.5
000067672,55to64,less75k,0.0,0.4375,1.0,-0.1666666666666666
000076756,65plus,100to150k,0.0,0.4375,0.5,0.3333333333333333
000028375,55to64,less75k,1.0,0.8125,0.0,-0.1666666666666666
000076689,45to54,150kplus,0.0,0.375,0.25,-0.6666666666666666
000033768,55to64,150kplus,1.0,-0.0625,0.25,0.0
000044258,25to44,100to150k,0.0,-0.6875,0.25,-0.3333333333333333
000027701,45to54,75to100k,0.0,0.4375,0.0,-0.5
000075635,45to54,less75k,0.0,0.125,0.5,-0.5
000078564,55to64,less75k,0.0,0.625,1.0,-0.3333333333333333
000067659,45to54,150kplus,0.0,0.1875,-0.5,-0.1666666666666666
000027793,55to64,100to150k,0.0,0.5625,0.25,0.0
000057019,55to64,150kplus,1.0,0.5,0.25,-0.5
000001046,55to64,less75k,1.0,0.625,0.5,-0.3333333333333333
000021256,25to44,less75k,0.0,0.625,0.25,-0.1666666666666666
000040481,25to44,100to150k,1.0,0.4375,0.5,-0.5
000009486,45to54,100to150k,0.0,-0.4375,0.0,-0.5
000021085,55to64,less75k,0.0,0.375,0.5,0.1666666666666666
000001050,55to64,75to100k,1.0,-0.125,0.75,0.0
000005030,65plus,less75k,1.0,0.3125,-0.5,-0.6666666666666666
000001051,55to64,75to100k,1.0,0.375,0.0,-0.5
000062450,25to44,less75k,1.0,0.4375,0.0,-0.3333333333333333
000043361,45to54,100to150k,0.0,-0.0625,0.25,-0.8333333333333334
000040501,55to64,150kplus,1.0,-0.4375,0.5,-0.5
000009604,55to64,150kplus,1.0,0.1875,0.25,-0.1666666666666666
000014512,45to54,150kplus,1.0,0.5,0.5,-0.5
000040433,55to64,100to150k,1.0,0.0,0.0,0.1666666666666666
000050889,45to54,less75k,0.0,0.3125,0.0,0.0
000003411,55to64,100to150k,1.0,-1.0,0.25,0.1666666666666666
000062379,65plus,less75k,0.0,-0.125,0.0,-0.3333333333333333
000023780,65plus,less75k,0.0,-0.1875,0.0,-0.3333333333333333
000067567,25to44,less75k,0.0,0.5,0.75,0.0
000078701,25to44,150kplus,0.0,-0.375,0.0,0.0
000053461,25to44,75to100k,1.0,0.125,0.25,-0.8333333333333334
000043679,55to64,150kplus,0.0,0.5,0.5,-0.3333333333333333
000023793,65plus,100to150k,0.0,-0.0625,0.5,-0.8333333333333334
000017022,55to64,100to150k,0.0,0.4375,1.0,-0.3333333333333333
000067564,25to44,less75k,0.0,0.5,0.75,-0.5
000015332,65plus,less75k,0.0,0.1875,0.5,-0.1666666666666666
000043784,45to54,less75k,1.0,0.5,0.5,-0.8333333333333334
000054535,45to54,75to100k,0.0,-0.25,0.75,-0.3333333333333333
000003340,65plus,150kplus,0.0,0.0,0.25,-0.1666666666666666
000053714,55to64,less75k,0.0,0.3125,1.0,-0.1666666666666666
000005093,55to64,less75k,1.0,0.625,0.0,-0.3333333333333333
000021506,65plus,75to100k,0.0,0.125,0.0,-0.5
000013494,45to54,less75k,0.0,0.4375,-0.25,-1.0
000013787,55to64,less75k,1.0,0.4375,0.25,-0.1666666666666666
000077924,65plus,100to150k,1.0,0.3125,0.5,-0.3333333333333333
000021348,55to64,less75k,1.0,0.25,0.5,-0.6666666666666666
000052509,45to54,150kplus,0.0,0.625,0.5,-0.3333333333333333
000001886,25to44,less75k,0.0,0.75,0.75,-0.5
000021345,45to54,75to100k,1.0,-0.1875,-0.25,0.0
000013628,65plus,less75k,0.0,0.125,0.0,-0.3333333333333333
000042458,65plus,75to100k,0.0,0.0,0.0,-0.3333333333333333
000071863,45to54,75to100k,0.0,0.125,0.25,-0.8333333333333334
000042430,65plus,less75k,0.0,-0.5625,0.75,-0.1666666666666666
000073135,65plus,100to150k,1.0,0.0625,0.25,0.5
000040296,55to64,100to150k,0.0,0.5,0.75,-0.3333333333333333
000015384,45to54,less75k,0.0,0.25,-0.25,0.0
000078549,45to54,150kplus,0.0,0.25,-0.5,0.0
000021310,25to44,less75k,1.0,0.6875,0.5,-0.3333333333333333
000054658,55to64,less75k,0.0,-0.5,0.5,-0.1666666666666666
000079106,65plus,less75k,1.0,0.625,0.25,-0.5
000040212,65plus,100to150k,0.0,0.0625,0.5,0.1666666666666666
000054706,65plus,100to150k,0.0,0.375,0.5,-0.1666666666666666
000013532,45to54,100to150k,0.0,0.0,0.0,0.0
000022390,55to64,less75k,1.0,0.375,0.0,0.0
000028265,65plus,100to150k,1.0,0.0625,0.25,-0.1666666666666666
000044089,45to54,75to100k,0.0,0.1875,0.0,-0.8333333333333334
000032275,45to54,75to100k,0.0,0.375,0.0,0.0
000031741,25to44,less75k,0.0,0.5,0.75,0.0
000004982,45to54,150kplus,1.0,-0.3125,0.0,-0.3333333333333333
000022611,25to44,less75k,0.0,0.5,0.25,0.0
000028813,45to54,75to100k,0.0,0.25,0.5,-0.6666666666666666
000079082,25to44,less75k,1.0,0.5625,0.0,0.0
000079097,55to64,less75k,1.0,0.4375,1.0,-0.3333333333333333
000053226,45to54,less75k,0.0,0.1875,0.5,0.0
000027679,45to54,less75k,0.0,0.0625,0.0,-0.5
000067203,45to54,less75k,0.0,0.0,0.25,0.0
000055847,45to54,less75k,0.0,0.375,0.5,-0.5
000014074,55to64,75to100k,0.0,0.375,0.5,-0.3333333333333333
000040320,55to64,150kplus,0.0,-0.9375,0.0,0.0
000042192,55to64,less75k,0.0,-0.6875,0.75,-0.3333333333333333
000060721,45to54,150kplus,0.0,0.1875,0.5,0.1666666666666666
000053661,45to54,100to150k,0.0,-0.4375,0.5,-0.5
000074524,55to64,100to150k,0.0,0.5,1.0,0.0
000023947,65plus,100to150k,1.0,0.3125,0.5,-0.3333333333333333
000023579,55to64,75to100k,0.0,-0.125,0.5,-0.5
000021995,45to54,less75k,0.0,0.0,0.0,0.0
000038636,45to54,75to100k,0.0,-0.375,0.0,-0.3333333333333333
000077680,45to54,less75k,1.0,0.0,0.0,-0.3333333333333333
000060333,45to54,less75k,1.0,0.3125,0.75,-0.6666666666666666
000000234,65plus,less75k,0.0,0.0625,0.5,-0.3333333333333333
000067885,55to64,less75k,1.0,0.25,0.5,-0.6666666666666666
000038460,65plus,less75k,0.0,-0.3125,0.0,-0.1666666666666666
000049196,45to54,less75k,0.0,0.25,0.25,-0.5
000053628,45to54,less75k,0.0,0.125,0.0,-0.1666666666666666
000002895,45to54,75to100k,0.0,0.1875,0.0,-0.3333333333333333
000077624,65plus,150kplus,0.0,0.375,0.0,0.1666666666666666
000000168,45to54,75to100k,0.0,0.125,0.25,-0.5
000044223,25to44,less75k,0.0,-0.0625,0.75,0.5
000002075,55to64,100to150k,1.0,-1.0,0.75,-0.3333333333333333
000051142,55to64,less75k,0.0,0.0,0.5,-0.6666666666666666
000022131,25to44,less75k,0.0,0.1875,0.5,-0.1666666666666666
000067785,65plus,75to100k,0.0,0.1875,1.0,0.3333333333333333
000010678,25to44,100to150k,1.0,0.6875,0.25,-0.5
000002896,45to54,75to100k,0.0,0.375,0.0,0.0
000051181,55to64,100to150k,0.0,0.4375,0.5,-0.1666666666666666
000057414,45to54,less75k,1.0,0.375,0.5,-0.5
000015387,45to54,less75k,0.0,0.5625,0.5,-0.8333333333333334
000073983,45to54,less75k,0.0,0.75,0.0,-0.1666666666666666
000078766,55to64,less75k,0.0,0.5,0.5,0.1666666666666666
000028261,65plus,100to150k,1.0,0.0625,0.5,-0.3333333333333333
000044057,25to44,75to100k,0.0,0.4375,0.25,-0.1666666666666666
000036732,25to44,150kplus,0.0,-0.375,0.0,0.0
000044098,45to54,100to150k,0.0,0.6875,1.0,0.0
000066146,55to64,less75k,0.0,0.4375,0.5,-0.3333333333333333
000044193,65plus,150kplus,0.0,0.125,0.5,-0.6666666666666666
000073822,25to44,less75k,0.0,-0.125,0.5,-0.3333333333333333
000036883,65plus,75to100k,1.0,0.875,-0.5,-0.1666666666666666
000066175,55to64,150kplus,0.0,0.3125,0.0,-0.3333333333333333
000057329,45to54,100to150k,0.0,-0.0625,0.25,0.0
000067825,65plus,150kplus,0.0,0.375,0.0,-0.1666666666666666
000017080,65plus,less75k,0.0,0.5625,0.0,-0.6666666666666666
000078969,45to54,150kplus,1.0,0.375,0.75,-0.5
000044497,65plus,100to150k,0.0,0.25,0.5,-0.8333333333333334
000070158,45to54,less75k,0.0,0.3125,-0.25,-0.5
000032547,65plus,less75k,1.0,0.0,0.25,-0.5
000078856,55to64,150kplus,0.0,0.5,0.0,-0.3333333333333333
000066332,45to54,less75k,1.0,0.25,0.5,-0.1666666666666666
000029092,65plus,150kplus,0.0,-0.375,0.5,0.0
000041802,55to64,less75k,1.0,0.4375,0.75,-0.3333333333333333
000031635,55to64,less75k,0.0,0.625,1.0,0.0
000059830,25to44,75to100k,1.0,0.4375,1.0,-0.1666666666666666
000059832,25to44,75to100k,1.0,0.625,0.75,-0.3333333333333333
000070186,55to64,150kplus,0.0,0.1875,0.5,-0.3333333333333333
000028044,55to64,75to100k,0.0,0.125,0.5,-0.3333333333333333
000029679,55to64,less75k,0.0,0.1875,0.5,-0.5
000027717,45to54,100to150k,0.0,0.1875,0.5,0.0
000037647,65plus,100to150k,0.0,0.4375,0.75,-0.1666666666666666
000050843,65plus,150kplus,1.0,0.1875,0.75,0.0
000079139,65plus,100to150k,1.0,0.3125,0.5,0.5
000052100,55to64,100to150k,0.0,0.3125,0.0,-0.3333333333333333
000027696,45to54,75to100k,0.0,0.0625,0.25,-0.6666666666666666
000050924,55to64,less75k,0.0,0.625,0.75,-0.3333333333333333
000038334,25to44,100to150k,0.0,0.0,0.0,-0.3333333333333333
000017309,45to54,75to100k,1.0,0.1875,0.0,0.1666666666666666
000050932,55to64,less75k,0.0,-0.0625,0.0,0.1666666666666666
000028193,45to54,150kplus,1.0,-0.3125,0.25,0.0
000017306,45to54,75to100k,1.0,0.4375,0.25,-0.3333333333333333
000007222,65plus,75to100k,0.0,-0.125,-0.75,-0.3333333333333333
000032397,25to44,75to100k,0.0,0.75,0.25,-0.6666666666666666
000008412,65plus,100to150k,0.0,0.25,0.5,-0.1666666666666666
000044454,65plus,less75k,0.0,0.3125,1.0,-0.6666666666666666
000079120,45to54,less75k,1.0,0.0625,0.75,-0.6666666666666666
000050702,65plus,100to150k,1.0,0.0625,0.5,-0.3333333333333333
000061805,65plus,100to150k,0.0,0.5,0.25,-0.1666666666666666
000012208,65plus,less75k,0.0,-0.125,-0.5,-0.3333333333333333
000010308,55to64,100to150k,0.0,0.125,1.0,0.5
000054747,65plus,less75k,1.0,0.0,0.25,-0.6666666666666666
000017366,55to64,100to150k,1.0,0.4375,0.25,-1.0
000028177,45to54,75to100k,1.0,0.375,0.5,-0.1666666666666666
000053995,55to64,100to150k,1.0,0.5,0.75,0.1666666666666666
000028185,45to54,100to150k,1.0,0.4375,0.75,-0.6666666666666666
000000877,65plus,100to150k,1.0,0.3125,0.5,-0.1666666666666666
000053449,65plus,75to100k,1.0,0.375,0.5,-0.5
000077308,25to44,150kplus,0.0,0.0,0.5,0.0
000064267,25to44,less75k,0.0,0.375,0.5,0.0
000028328,55to64,75to100k,1.0,0.1875,0.75,0.0
000040782,55to64,150kplus,0.0,0.0625,0.0,-0.1666666666666666
000032479,65plus,less75k,0.0,0.4375,0.0,-0.6666666666666666
000029701,55to64,less75k,0.0,0.5,0.75,-0.3333333333333333
000017347,55to64,less75k,1.0,0.4375,1.0,-0.1666666666666666
000000862,65plus,less75k,1.0,0.375,0.25,-0.6666666666666666
000017229,55to64,150kplus,1.0,0.1875,-0.5,0.0
000073706,55to64,75to100k,0.0,0.0,0.25,-0.1666666666666666
000048238,45to54,75to100k,0.0,0.4375,1.0,-0.3333333333333333
000047847,55to64,less75k,1.0,0.375,0.0,-0.1666666666666666
000040688,45to54,75to100k,0.0,0.25,1.0,-0.1666666666666666
000002823,45to54,less75k,1.0,0.625,1.0,0.0
000002778,65plus,75to100k,1.0,0.25,1.0,-0.1666666666666666
000047850,55to64,less75k,1.0,0.4375,0.5,-0.6666666666666666
000064270,25to44,75to100k,0.0,0.9375,0.0,0.0
000000546,45to54,75to100k,0.0,-0.25,0.25,0.0
000000261,65plus,100to150k,0.0,0.0625,0.0,0.0
000016676,45to54,150kplus,1.0,-0.1875,0.5,-0.6666666666666666
000029633,25to44,100to150k,0.0,0.375,0.25,-0.3333333333333333
000046101,25to44,less75k,1.0,0.0625,0.75,-0.3333333333333333
000000824,55to64,less75k,1.0,0.25,0.5,-0.3333333333333333
000002459,25to44,75to100k,1.0,0.5625,-0.25,-0.6666666666666666
000066604,25to44,150kplus,0.0,0.125,0.75,0.0
000066462,45to54,150kplus,0.0,0.9375,0.25,0.0
000017253,65plus,100to150k,1.0,0.0625,0.5,0.5
000026507,25to44,less75k,0.0,0.625,0.75,-0.1666666666666666
000012721,25to44,100to150k,1.0,0.875,1.0,-0.1666666666666666
000006162,25to44,less75k,0.0,0.375,0.75,-0.5
000053207,25to44,75to100k,0.0,0.3125,0.5,-0.1666666666666666
000062105,65plus,less75k,0.0,0.4375,0.75,0.3333333333333333
000002343,55to64,less75k,0.0,0.25,0.5,-0.5
000062054,25to44,less75k,0.0,0.125,0.25,0.0
000000815,45to54,150kplus,1.0,1.0,0.0,0.0
000001504,25to44,75to100k,1.0,-0.0625,1.0,-0.5
000026489,25to44,less75k,0.0,0.5625,0.75,-0.8333333333333334
000021527,45to54,less75k,1.0,0.5625,0.75,-0.3333333333333333
000002618,25to44,less75k,1.0,0.375,0.75,0.5
000001480,25to44,less75k,1.0,0.375,0.25,-0.5
000064243,45to54,75to100k,0.0,-0.25,0.25,0.1666666666666666
000061984,55to64,less75k,0.0,0.4375,0.0,-0.3333333333333333
000002633,25to44,75to100k,1.0,0.25,0.25,0.5
000053353,25to44,75to100k,1.0,1.0,0.0,0.0
000064220,55to64,75to100k,0.0,-0.3125,0.25,-0.1666666666666666
000018428,55to64,less75k,0.0,0.3125,0.5,0.0
000000143,25to44,150kplus,0.0,0.5,0.0,0.0
000001349,45to54,less75k,0.0,0.3125,0.0,0.1666666666666666
000053392,45to54,75to100k,1.0,0.0625,1.0,-1.0
000023786,65plus,less75k,0.0,-0.0625,0.0,0.0
000077207,65plus,less75k,0.0,0.4375,0.0,0.0
000058990,45to54,100to150k,0.0,0.3125,0.75,0.0
000047517,25to44,100to150k,1.0,0.1875,0.0,0.1666666666666666
000047502,65plus,less75k,0.0,0.375,0.0,-0.3333333333333333
000062406,65plus,150kplus,0.0,0.6875,0.25,0.1666666666666666
000016719,45to54,less75k,0.0,0.625,-0.25,-0.5
000029933,65plus,75to100k,0.0,0.1875,0.0,0.0
000077221,65plus,100to150k,0.0,-0.0625,0.5,0.0
000059292,45to54,100to150k,1.0,0.0625,0.5,-0.5
000023747,45to54,less75k,0.0,0.3125,0.5,-0.5
000021541,45to54,100to150k,1.0,0.375,0.75,-0.1666666666666666
000022472,45to54,100to150k,1.0,0.5,0.75,-0.1666666666666666
000016767,55to64,less75k,0.0,0.375,0.5,-0.3333333333333333
000053295,25to44,75to100k,0.0,0.5625,0.25,-0.6666666666666666
000022752,65plus,100to150k,0.0,-0.375,0.75,0.0
000069569,55to64,75to100k,0.0,0.375,0.5,0.0
000017978,45to54,75to100k,0.0,0.125,0.0,-0.6666666666666666
000077314,25to44,150kplus,0.0,-0.375,0.0,0.1666666666666666
000000233,65plus,less75k,0.0,0.3125,0.0,-0.5
000047169,55to64,less75k,0.0,0.4375,0.75,0.1666666666666666
000077316,25to44,150kplus,0.0,0.125,0.75,0.0
000077340,45to54,less75k,0.0,0.625,-0.25,-0.6666666666666666
000010301,55to64,less75k,0.0,0.125,0.5,-0.8333333333333334
000063197,45to54,150kplus,0.0,0.5625,0.0,-0.3333333333333333
000036181,45to54,100to150k,0.0,-0.3125,1.0,-0.1666666666666666
000069539,55to64,less75k,0.0,0.5,0.5,-0.3333333333333333
000026689,65plus,less75k,0.0,0.375,0.0,-0.1666666666666666
000001382,45to54,100to150k,0.0,0.3125,0.0,0.0
000029748,65plus,75to100k,0.0,0.5,0.5,0.0
000001631,25to44,less75k,1.0,0.6875,1.0,-0.3333333333333333
000053168,55to64,less75k,1.0,0.125,0.5,-0.1666666666666666
000026630,55to64,less75k,0.0,-0.0625,0.0,-0.3333333333333333
000023904,45to54,less75k,1.0,0.5625,0.0,-0.1666666666666666
000069368,45to54,75to100k,0.0,0.25,0.5,0.1666666666666666
000006331,45to54,75to100k,1.0,0.4375,-0.5,0.0
000036647,65plus,75to100k,1.0,0.9375,-0.5,0.0
000023822,45to54,less75k,0.0,0.625,0.75,-0.1666666666666666
000022564,55to64,150kplus,1.0,0.125,0.0,-0.3333333333333333
000028587,55to64,150kplus,0.0,-0.25,0.5,-0.3333333333333333
000007017,55to64,less75k,0.0,0.625,1.0,-0.3333333333333333
000040152,25to44,150kplus,0.0,0.0,0.0,0.0
000072930,55to64,150kplus,0.0,0.0625,0.25,-1.0
000006310,25to44,100to150k,1.0,0.3125,0.5,0.0
000007079,65plus,less75k,0.0,-0.25,-0.25,-0.3333333333333333
000040214,65plus,150kplus,0.0,0.5,0.25,0.3333333333333333
000073818,65plus,75to100k,1.0,0.875,-0.5,-0.1666666666666666
000007090,65plus,less75k,0.0,-0.3125,0.0,-0.6666666666666666
000072825,25to44,less75k,0.0,0.9375,0.25,-0.5
000001704,45to54,75to100k,1.0,0.375,0.25,-0.5
000016163,55to64,75to100k,0.0,0.1875,0.5,-0.3333333333333333
000077901,45to54,less75k,1.0,0.5625,0.0,-0.6666666666666666
000038516,65plus,150kplus,0.0,0.3125,0.25,-0.6666666666666666
000077140,45to54,less75k,0.0,0.4375,0.5,-0.3333333333333333
000073794,65plus,100to150k,1.0,0.3125,0.5,0.5
000063105,55to64,less75k,0.0,0.5,0.0,0.0
000028583,55to64,150kplus,0.0,0.1875,0.5,-0.1666666666666666
000026702,65plus,less75k,0.0,0.1875,0.0,0.3333333333333333
000077429,55to64,less75k,0.0,0.375,0.75,-0.8333333333333334
000072794,65plus,75to100k,0.0,0.1875,0.25,-0.3333333333333333
000022164,45to54,less75k,0.0,0.25,0.75,0.0
000072770,55to64,75to100k,0.0,0.25,0.5,-0.5
000006210,55to64,150kplus,0.0,-0.9375,0.0,0.0
000047640,55to64,less75k,0.0,0.625,0.5,-0.5
000053471,45to54,less75k,1.0,0.5625,0.75,0.0
000063150,45to54,less75k,0.0,0.25,0.75,-0.6666666666666666
000052492,45to54,100to150k,0.0,0.1875,0.0,0.0
000069403,55to64,100to150k,0.0,0.1875,0.5,-0.1666666666666666
000016844,65plus,100to150k,0.0,0.4375,-0.25,0.0
000001543,45to54,less75k,1.0,0.25,0.75,-0.6666666666666666
000067612,45to54,less75k,0.0,0.0625,0.75,-0.5
000057503,55to64,less75k,1.0,0.25,0.5,-0.3333333333333333
000067837,65plus,150kplus,0.0,0.3125,0.75,0.0
000033353,55to64,75to100k,0.0,-0.75,0.5,-0.3333333333333333
000065653,55to64,150kplus,0.0,0.25,0.5,-0.3333333333333333
000036293,55to64,150kplus,0.0,0.1875,0.5,-0.1666666666666666
000041372,65plus,100to150k,0.0,0.5,0.5,-0.5
000026609,45to54,100to150k,0.0,0.3125,0.0,-0.5
000003008,65plus,less75k,0.0,0.375,0.0,-0.3333333333333333
000000670,45to54,less75k,0.0,0.3125,0.5,-0.5
000022263,55to64,100to150k,0.0,0.125,0.5,0.0
000063268,65plus,75to100k,0.0,0.3125,0.25,-0.1666666666666666
000048419,65plus,150kplus,0.0,0.5,0.5,0.0
000063278,65plus,100to150k,0.0,0.125,0.0,-0.1666666666666666
000003245,55to64,100to150k,0.0,0.875,0.75,-0.3333333333333333
000000506,45to54,100to150k,1.0,0.5,0.5,-0.3333333333333333
000003009,65plus,less75k,0.0,0.1875,0.25,-0.6666666666666666
000065906,65plus,less75k,1.0,0.0,-0.5,-0.5
000047691,45to54,less75k,0.0,-0.25,0.0,-0.5
000016901,45to54,less75k,0.0,0.5625,0.0,-1.0
000000647,65plus,100to150k,0.0,0.0,0.5,-0.1666666666666666
000000663,45to54,less75k,0.0,0.0625,0.5,-0.5
000000441,65plus,100to150k,1.0,0.3125,0.5,-0.5
000002021,25to44,less75k,1.0,0.625,0.25,-0.3333333333333333
000052657,65plus,150kplus,0.0,0.5625,0.25,-0.3333333333333333
000000695,45to54,150kplus,0.0,0.375,0.5,0.0
000068771,45to54,100to150k,1.0,0.125,0.25,0.0
000065874,65plus,150kplus,1.0,0.375,0.75,0.0
000038073,45to54,150kplus,0.0,0.25,0.5,0.0
000057269,65plus,100to150k,0.0,0.0625,0.5,0.1666666666666666
000022597,65plus,less75k,0.0,-0.3125,0.25,-0.1666666666666666
000037286,65plus,less75k,1.0,0.8125,-0.5,-1.0
000001986,65plus,less75k,0.0,0.0625,0.25,-0.1666666666666666
000006761,45to54,150kplus,1.0,-0.25,-0.25,-0.5
000037196,55to64,less75k,1.0,0.625,0.25,-0.3333333333333333
000000617,65plus,less75k,0.0,0.1875,0.5,-0.6666666666666666
000022403,55to64,75to100k,1.0,0.125,0.5,-0.3333333333333333
000046900,55to64,100to150k,1.0,0.4375,0.0,0.0
000073116,45to54,less75k,1.0,0.5625,0.5,-0.6666666666666666
000023343,65plus,75to100k,0.0,0.125,-0.25,-0.1666666666666666
000037259,45to54,less75k,1.0,0.0625,0.0,0.0
000018111,45to54,100to150k,0.0,-0.0625,0.0,0.0
000072268,65plus,less75k,1.0,0.0625,-0.5,-0.5
000045885,45to54,100to150k,0.0,0.3125,0.25,-0.3333333333333333
000063224,55to64,75to100k,0.0,0.375,0.0,-0.5
000047619,25to44,150kplus,0.0,0.0,0.75,0.0
000022351,25to44,75to100k,1.0,0.5625,0.0,-0.1666666666666666
000063215,55to64,less75k,0.0,-0.8125,0.5,-0.3333333333333333
000052023,45to54,75to100k,0.0,0.75,0.25,-0.6666666666666666
000057255,55to64,75to100k,0.0,0.0625,0.75,-0.1666666666666666
000021940,65plus,150kplus,1.0,0.375,0.75,0.1666666666666666
000052238,55to64,100to150k,1.0,0.0625,0.25,0.0
000000644,65plus,100to150k,0.0,-0.375,0.5,-0.3333333333333333
000047544,65plus,less75k,1.0,0.625,0.5,-0.1666666666666666
000000641,65plus,100to150k,0.0,0.0,0.5,-0.1666666666666666
000021890,45to54,less75k,1.0,0.875,1.0,-0.1666666666666666
000077410,45to54,150kplus,0.0,0.375,0.5,0.0
000072976,65plus,100to150k,0.0,0.75,0.5,-0.1666666666666666
000063232,55to64,100to150k,0.0,0.75,0.5,-0.6666666666666666
000021884,25to44,150kplus,1.0,0.5,0.25,-0.8333333333333334
000047762,45to54,less75k,1.0,1.0,1.0,-0.3333333333333333
000017100,65plus,75to100k,0.0,0.4375,0.0,-0.6666666666666666
000066766,65plus,less75k,0.0,0.1875,0.25,-0.3333333333333333
000023192,55to64,less75k,0.0,0.4375,0.0,-0.6666666666666666
000008800,55to64,150kplus,1.0,0.375,0.75,0.1666666666666666
000065776,55to64,150kplus,0.0,0.25,0.0,-0.3333333333333333
000063235,55to64,100to150k,0.0,0.875,0.75,0.0
000053220,25to44,150kplus,0.0,0.5,0.5,-0.3333333333333333
000061781,65plus,less75k,0.0,0.3125,0.25,-0.3333333333333333
000021509,65plus,100to150k,0.0,-0.375,0.5,0.3333333333333333
000077400,45to54,100to150k,0.0,-0.0625,0.5,-0.3333333333333333
000047820,25to44,100to150k,1.0,0.625,0.25,-0.5
000047804,25to44,less75k,1.0,0.5,0.5,-0.3333333333333333
000061853,65plus,100to150k,0.0,0.625,0.5,-0.1666666666666666
000011945,55to64,less75k,0.0,0.5625,0.5,-1.0
000061743,45to54,less75k,0.0,0.0,0.5,-0.3333333333333333
000040252,25to44,150kplus,0.0,0.5,0.25,-0.3333333333333333
000066884,65plus,150kplus,1.0,0.375,0.5,0.1666666666666666
000061889,65plus,75to100k,1.0,0.9375,0.5,-0.1666666666666666
000036955,55to64,less75k,0.0,0.3125,0.5,-0.3333333333333333
000009545,65plus,less75k,0.0,0.4375,0.5,-0.3333333333333333
000046140,65plus,less75k,1.0,0.0,0.25,-0.8333333333333334
000053315,45to54,75to100k,0.0,0.25,0.75,-0.5
000074742,65plus,less75k,1.0,0.125,0.0,-0.1666666666666666
000047715,55to64,less75k,0.0,0.375,1.0,0.0
000043661,55to64,100to150k,0.0,0.3125,0.0,-0.5
000009665,55to64,less75k,1.0,0.1875,0.25,-0.1666666666666666
000016986,55to64,less75k,0.0,0.25,0.5,0.0
000046070,55to64,75to100k,0.0,-0.0625,0.5,-0.3333333333333333
000002030,45to54,less75k,1.0,0.625,0.0,-0.5
000063721,25to44,100to150k,1.0,0.625,0.25,0.0
000000087,65plus,less75k,0.0,-0.5,-0.25,-0.1666666666666666
000072100,65plus,150kplus,0.0,-0.5625,0.75,0.1666666666666666
000053575,25to44,less75k,0.0,0.125,0.5,-0.1666666666666666
000063682,25to44,75to100k,1.0,0.4375,0.5,-0.3333333333333333
000046122,55to64,less75k,1.0,0.5,0.25,-0.3333333333333333
000063654,65plus,less75k,0.0,0.0,0.5,0.0
000026112,55to64,less75k,0.0,-0.375,0.0,-0.6666666666666666
000047723,55to64,75to100k,0.0,0.4375,0.5,0.0
000009472,45to54,less75k,0.0,0.625,0.75,-0.8333333333333334
000060554,65plus,less75k,0.0,0.5625,0.0,0.0
000000711,55to64,less75k,0.0,0.1875,0.5,-0.5
000069033,25to44,less75k,1.0,0.4375,0.5,0.3333333333333333
000001275,25to44,less75k,0.0,0.625,0.25,0.0
000002141,45to54,less75k,0.0,0.375,-0.25,-0.1666666666666666
000033296,45to54,100to150k,0.0,-0.0625,0.5,-0.1666666666666666
000001269,65plus,100to150k,0.0,0.0625,0.5,-0.8333333333333334
000023475,65plus,150kplus,1.0,0.375,0.5,0.0
000001283,25to44,less75k,0.0,0.0,0.25,-0.3333333333333333
000077249,25to44,less75k,0.0,0.625,0.25,-0.8333333333333334
000009417,55to64,100to150k,0.0,0.5625,0.5,-0.3333333333333333
000009513,45to54,150kplus,0.0,0.375,1.0,0.0
000075148,65plus,75to100k,0.0,0.5,1.0,-0.1666666666666666
000037628,65plus,75to100k,0.0,0.5625,0.0,-0.1666666666666666
000009509,45to54,150kplus,0.0,0.25,0.5,0.1666666666666666
000061728,25to44,less75k,0.0,0.0,0.5,-0.8333333333333334
000046131,55to64,100to150k,1.0,0.1875,0.5,0.1666666666666666
000024561,25to44,less75k,1.0,-0.4375,0.5,-0.3333333333333333
000009482,45to54,100to150k,0.0,0.125,0.5,0.0
000021720,65plus,100to150k,0.0,-0.0625,0.5,-0.5
000068831,25to44,100to150k,0.0,0.75,1.0,-0.6666666666666666
000027902,45to54,less75k,0.0,0.625,0.25,-0.5
000009502,45to54,150kplus,0.0,0.9375,-0.5,0.0
000025106,45to54,75to100k,0.0,0.125,0.75,-0.6666666666666666
000066686,55to64,less75k,0.0,-0.375,0.5,0.0
000051542,65plus,less75k,0.0,-0.0625,0.0,-0.6666666666666666
000043193,65plus,less75k,1.0,0.8125,0.5,-0.8333333333333334
000066810,65plus,150kplus,0.0,-0.25,0.5,0.0
000016390,65plus,150kplus,0.0,0.5,0.75,0.0
000040082,55to64,100to150k,1.0,1.0,0.75,0.1666666666666666
000071360,65plus,less75k,0.0,0.125,0.0,-0.6666666666666666
000001206,45to54,150kplus,0.0,0.625,0.5,0.0
